,arena,card_name,outcome,evo,count
3815,Arena 21,Earthquake,Lost,1,228
3816,Arena 21,Earthquake,Won,0,144
3817,Arena 21,Earthquake,Won,1,326
3818,Arena 21,Electro Spirit,Lost,0,347
3819,Arena 21,Electro Spirit,Lost,1,341
3820,Arena 21,Electro Spirit,Won,0,311
3821,Arena 21,Electro Spirit,Won,1,420
3822,Arena 21,Electro Wizard,Lost,0,176
3823,Arena 21,Electro Wizard,Lost,1,424
3824,Arena 21,Electro Wizard,Won,0,231
3825,Arena 21,Electro Wizard,Won,1,535
3826,Arena 21,Elite Barbarians,Lost,0,385
3827,Arena 21,Elite Barbarians,Lost,1,563
3828,Arena 21,Elite Barbarians,Won,0,390
3829,Arena 21,Elite Barbarians,Won,1,655
3830,Arena 21,Elixir Collector,Lost,0,1
3831,Arena 21,Elixir Collector,Won,0,1
3832,Arena 21,Executioner,Lost,0,938
3833,Arena 21,Executioner,Lost,1,721
3834,Arena 21,Executioner,Won,0,1189
3835,Arena 21,Executioner,Won,1,503
3836,Arena 21,Fire Spirit,Lost,0,85
3837,Arena 21,Fire Spirit,Lost,1,178
3838,Arena 21,Fire Spirit,Won,0,117
3839,Arena 21,Fire Spirit,Won,1,152
3840,Arena 21,Fireball,Lost,0,3
3841,Arena 21,Fireball,Lost,1,119
3842,Arena 21,Fireball,Won,0,6
3843,Arena 21,Fireball,Won,1,146
3844,Arena 21,Firecracker,Lost,1,4
3845,Arena 21,Firecracker,Won,1,8
3846,Arena 21,Fisherman,Lost,0,136
3847,Arena 21,Fisherman,Lost,1,68
3848,Arena 21,Fisherman,Won,0,97
3849,Arena 21,Fisherman,Won,1,84
3850,Arena 21,Furnace,Lost,0,44
3851,Arena 21,Furnace,Lost,1,180
3852,Arena 21,Furnace,Won,0,47
3853,Arena 21,Furnace,Won,1,275
3854,Arena 21,Giant Skeleton,Lost,1,1
3855,Arena 21,Giant Skeleton,Won,1,2
3856,Arena 21,Giant Snowball,Lost,0,164
3857,Arena 21,Giant Snowball,Lost,1,420
3858,Arena 21,Giant Snowball,Won,0,194
3859,Arena 21,Giant Snowball,Won,1,426
3860,Arena 21,Goblin Barrel,Lost,0,1
3861,Arena 21,Goblin Barrel,Lost,1,20
3862,Arena 21,Goblin Barrel,Won,0,2
3863,Arena 21,Goblin Barrel,Won,1,38
3864,Arena 21,Goblin Cage,Lost,0,107
3865,Arena 21,Goblin Cage,Lost,1,315
3866,Arena 21,Goblin Cage,Won,0,146
3867,Arena 21,Goblin Cage,Won,1,225
3868,Arena 21,Goblin Curse,Lost,0,589
3869,Arena 21,Goblin Curse,Lost,1,69
3870,Arena 21,Goblin Curse,Won,0,395
3871,Arena 21,Goblin Curse,Won,1,74
3872,Arena 21,Goblin Gang,Lost,1,110
3873,Arena 21,Goblin Gang,Won,0,1
3874,Arena 21,Goblin Gang,Won,1,104
3875,Arena 21,Goblin Giant,Lost,0,53
3876,Arena 21,Goblin Giant,Lost,1,53
3877,Arena 21,Goblin Giant,Won,0,17
3878,Arena 21,Goblin Giant,Won,1,30
3879,Arena 21,Goblin Hut,Lost,0,500
3880,Arena 21,Goblin Hut,Lost,1,84
3881,Arena 21,Goblin Hut,Won,0,390
3882,Arena 21,Goblin Hut,Won,1,81
3883,Arena 21,Goblin Machine,Lost,0,8
3884,Arena 21,Goblin Machine,Lost,1,47
3885,Arena 21,Goblin Machine,Won,0,10
3886,Arena 21,Goblin Machine,Won,1,19
3887,Arena 21,Golden Knight,Lost,0,874
3888,Arena 21,Golden Knight,Lost,1,683
3889,Arena 21,Golden Knight,Won,0,833
3890,Arena 21,Golden Knight,Won,1,761
3891,Arena 21,Graveyard,Lost,0,796
3892,Arena 21,Graveyard,Lost,1,286
3893,Arena 21,Graveyard,Won,0,362
3894,Arena 21,Graveyard,Won,1,299
3895,Arena 21,Guards,Lost,0,788
3896,Arena 21,Guards,Lost,1,536
3897,Arena 21,Guards,Won,0,848
3898,Arena 21,Guards,Won,1,615
3899,Arena 21,Heal Spirit,Lost,0,14
3900,Arena 21,Heal Spirit,Lost,1,185
3901,Arena 21,Heal Spirit,Won,0,9
3902,Arena 21,Heal Spirit,Won,1,97
3903,Arena 21,Hog Rider,Lost,1,9
3904,Arena 21,Hog Rider,Won,1,8
3905,Arena 21,Hunter,Lost,0,530
3906,Arena 21,Hunter,Lost,1,3
3907,Arena 21,Hunter,Won,0,549
3908,Arena 21,Hunter,Won,1,5
3909,Arena 21,Ice Spirit,Won,0,1
3910,Arena 21,Ice Spirit,Won,1,2
3911,Arena 21,Ice Wizard,Lost,1,3
3912,Arena 21,Ice Wizard,Won,1,2
3913,Arena 21,Inferno Dragon,Lost,0,46
3914,Arena 21,Inferno Dragon,Lost,1,333
3915,Arena 21,Inferno Dragon,Won,0,38
3916,Arena 21,Inferno Dragon,Won,1,387
3917,Arena 21,Inferno Tower,Lost,1,4
3918,Arena 21,Inferno Tower,Won,0,1
3919,Arena 21,Inferno Tower,Won,1,4
3920,Arena 21,Knight,Lost,0,690
3921,Arena 21,Knight,Lost,1,1693
3922,Arena 21,Knight,Won,0,855
3923,Arena 21,Knight,Won,1,1957
3924,Arena 21,Lava Hound,Lost,0,9
3925,Arena 21,Lava Hound,Lost,1,166
3926,Arena 21,Lava Hound,Won,0,6
3927,Arena 21,Lava Hound,Won,1,90
3928,Arena 21,Lightning,Lost,0,796
3929,Arena 21,Lightning,Lost,1,392
3930,Arena 21,Lightning,Won,0,356
3931,Arena 21,Lightning,Won,1,228
3932,Arena 21,Little Prince,Lost,0,174
3933,Arena 21,Little Prince,Lost,1,209
3934,Arena 21,Little Prince,Won,0,199
3935,Arena 21,Little Prince,Won,1,253
3936,Arena 21,Lumberjack,Lost,0,11
3937,Arena 21,Lumberjack,Lost,1,160
3938,Arena 21,Lumberjack,Won,0,11
3939,Arena 21,Lumberjack,Won,1,95
3940,Arena 21,Mega Knight,Lost,0,13
3941,Arena 21,Mega Knight,Lost,1,3
3942,Arena 21,Mega Knight,Won,0,14
3943,Arena 21,Mega Knight,Won,1,9
3944,Arena 21,Mega Minion,Lost,1,35
3945,Arena 21,Mega Minion,Won,0,1
3946,Arena 21,Mega Minion,Won,1,9
3947,Arena 21,Mighty Miner,Lost,0,249
3948,Arena 21,Mighty Miner,Lost,1,356
3949,Arena 21,Mighty Miner,Won,0,270
3950,Arena 21,Mighty Miner,Won,1,371
3951,Arena 21,Miner,Lost,0,6
3952,Arena 21,Miner,Lost,1,35
3953,Arena 21,Miner,Won,0,4
3954,Arena 21,Miner,Won,1,49
3955,Arena 21,Minion Horde,Lost,0,401
3956,Arena 21,Minion Horde,Lost,1,297
3957,Arena 21,Minion Horde,Won,0,462
3958,Arena 21,Minion Horde,Won,1,369
3959,Arena 21,Minions,Lost,0,2103
3960,Arena 21,Minions,Lost,1,286
3961,Arena 21,Minions,Won,0,2180
3962,Arena 21,Minions,Won,1,370
3963,Arena 21,Mirror,Lost,0,275
3964,Arena 21,Mirror,Lost,1,191
3965,Arena 21,Mirror,Won,0,252
3966,Arena 21,Mirror,Won,1,214
3967,Arena 21,Monk,Lost,0,118
3968,Arena 21,Monk,Lost,1,66
3969,Arena 21,Monk,Won,0,108
3970,Arena 21,Monk,Won,1,66
3971,Arena 21,Mortar,Lost,0,8
3972,Arena 21,Mortar,Lost,1,37
3973,Arena 21,Mortar,Won,0,8
3974,Arena 21,Mortar,Won,1,31
3975,Arena 21,Mother Witch,Lost,0,714
3976,Arena 21,Mother Witch,Lost,1,11
3977,Arena 21,Mother Witch,Won,0,516
3978,Arena 21,Mother Witch,Won,1,4
3979,Arena 21,Musketeer,Lost,0,194
3980,Arena 21,Musketeer,Lost,1,286
3981,Arena 21,Musketeer,Won,0,241
3982,Arena 21,Musketeer,Won,1,340
3983,Arena 21,P.E.K.K.A,Lost,0,914
3984,Arena 21,P.E.K.K.A,Lost,1,1686
3985,Arena 21,P.E.K.K.A,Won,0,1006
3986,Arena 21,P.E.K.K.A,Won,1,1463
3987,Arena 21,Phoenix,Lost,0,299
3988,Arena 21,Phoenix,Lost,1,11
3989,Arena 21,Phoenix,Won,0,99
3990,Arena 21,Phoenix,Won,1,17
3991,Arena 21,Poison,Lost,0,96
3992,Arena 21,Poison,Lost,1,487
3993,Arena 21,Poison,Won,0,121
3994,Arena 21,Poison,Won,1,219
3995,Arena 21,Prince,Lost,0,106
3996,Arena 21,Prince,Lost,1,252
3997,Arena 21,Prince,Won,0,116
3998,Arena 21,Prince,Won,1,310
3999,Arena 21,Princess,Lost,0,1
4000,Arena 21,Princess,Lost,1,3
4001,Arena 21,Princess,Won,1,2
4002,Arena 21,Rage,Lost,1,11
4003,Arena 21,Rage,Won,1,11
4004,Arena 21,Ram Rider,Lost,0,1228
4005,Arena 21,Ram Rider,Lost,1,96
4006,Arena 21,Ram Rider,Won,0,1105
4007,Arena 21,Ram Rider,Won,1,105
4008,Arena 21,Rascals,Lost,0,4
4009,Arena 21,Rascals,Lost,1,24
4010,Arena 21,Rascals,Won,0,6
4011,Arena 21,Rascals,Won,1,43
4012,Arena 21,Rocket,Lost,0,1047
4013,Arena 21,Rocket,Lost,1,267
4014,Arena 21,Rocket,Won,0,1059
4015,Arena 21,Rocket,Won,1,355
4016,Arena 21,Royal Delivery,Lost,0,81
4017,Arena 21,Royal Delivery,Lost,1,230
4018,Arena 21,Royal Delivery,Won,0,92
4019,Arena 21,Royal Delivery,Won,1,235
4020,Arena 21,Royal Ghost,Lost,0,15
4021,Arena 21,Royal Ghost,Lost,1,58
4022,Arena 21,Royal Ghost,Won,0,22
4023,Arena 21,Royal Ghost,Won,1,83
4024,Arena 21,Royal Giant,Lost,0,53
4025,Arena 21,Royal Giant,Lost,1,154
4026,Arena 21,Royal Giant,Won,0,61
4027,Arena 21,Royal Giant,Won,1,163
4028,Arena 21,Royal Hogs,Lost,1,2
4029,Arena 21,Royal Hogs,Won,0,1
4030,Arena 21,Royal Hogs,Won,1,1
4031,Arena 21,Royal Recruits,Lost,0,53
4032,Arena 21,Royal Recruits,Lost,1,11
4033,Arena 21,Royal Recruits,Won,0,54
4034,Arena 21,Royal Recruits,Won,1,21
4035,Arena 21,Rune Giant,Lost,0,40
4036,Arena 21,Rune Giant,Lost,1,6
4037,Arena 21,Rune Giant,Won,0,9
4038,Arena 21,Rune Giant,Won,1,2
4039,Arena 21,Skeleton Army,Lost,0,105
4040,Arena 21,Skeleton Army,Lost,1,588
4041,Arena 21,Skeleton Army,Won,0,144
4042,Arena 21,Skeleton Army,Won,1,688
4043,Arena 21,Skeleton Barrel,Lost,0,52
4044,Arena 21,Skeleton Barrel,Lost,1,160
4045,Arena 21,Skeleton Barrel,Won,0,61
4046,Arena 21,Skeleton Barrel,Won,1,198
4047,Arena 21,Skeleton Dragons,Lost,0,207
4048,Arena 21,Skeleton Dragons,Lost,1,133
4049,Arena 21,Skeleton Dragons,Won,0,128
4050,Arena 21,Skeleton Dragons,Won,1,71
4051,Arena 21,Skeleton King,Lost,0,332
4052,Arena 21,Skeleton King,Lost,1,91
4053,Arena 21,Skeleton King,Won,0,419
4054,Arena 21,Skeleton King,Won,1,78
4055,Arena 21,Skeletons,Lost,0,5648
4056,Arena 21,Skeletons,Lost,1,171
4057,Arena 21,Skeletons,Won,0,5814
4058,Arena 21,Skeletons,Won,1,182
4059,Arena 21,Sparky,Lost,0,1604
4060,Arena 21,Sparky,Won,0,1426
4061,Arena 21,Sparky,Won,1,1
4062,Arena 21,Spear Goblins,Lost,0,142
4063,Arena 21,Spear Goblins,Lost,1,276
4064,Arena 21,Spear Goblins,Won,0,180
4065,Arena 21,Spear Goblins,Won,1,270
4066,Arena 21,Spirit Empress,Lost,0,19
4067,Arena 21,Spirit Empress,Lost,1,42
4068,Arena 21,Spirit Empress,Won,0,18
4069,Arena 21,Spirit Empress,Won,1,40
4070,Arena 21,Tesla,Lost,0,1
4071,Arena 21,Tesla,Lost,1,38
4072,Arena 21,Tesla,Won,1,43
4073,Arena 21,The Log,Lost,0,109
4074,Arena 21,The Log,Lost,1,749
4075,Arena 21,The Log,Won,0,108
4076,Arena 21,The Log,Won,1,862
4077,Arena 21,Three Musketeers,Won,1,1
4078,Arena 21,Tornado,Lost,0,167
4079,Arena 21,Tornado,Lost,1,433
4080,Arena 21,Tornado,Won,0,152
4081,Arena 21,Tornado,Won,1,288
4082,Arena 21,Valkyrie,Lost,0,402
4083,Arena 21,Valkyrie,Lost,1,1172
4084,Arena 21,Valkyrie,Won,0,549
4085,Arena 21,Valkyrie,Won,1,1565
4086,Arena 21,Vines,Lost,0,943
4087,Arena 21,Vines,Lost,1,620
4088,Arena 21,Vines,Won,0,1136
4089,Arena 21,Vines,Won,1,665
4090,Arena 21,Void,Lost,1,2
4091,Arena 21,Void,Won,1,3
4092,Arena 21,Wall Breakers,Lost,0,324
4093,Arena 21,Wall Breakers,Lost,1,735
4094,Arena 21,Wall Breakers,Won,0,374
4095,Arena 21,Wall Breakers,Won,1,612
4096,Arena 21,Witch,Won,1,1
4097,Arena 21,X-Bow,Lost,0,21
4098,Arena 21,X-Bow,Lost,1,97
4099,Arena 21,X-Bow,Won,0,17
4100,Arena 21,X-Bow,Won,1,119
4101,Arena 21,Zap,Lost,0,10
4102,Arena 21,Zap,Lost,1,35
4103,Arena 21,Zap,Won,0,5
4104,Arena 21,Zap,Won,1,50
4105,Arena 22,Archer Queen,Lost,0,58
4106,Arena 22,Archer Queen,Lost,1,60
4107,Arena 22,Archer Queen,Won,0,71
4108,Arena 22,Archer Queen,Won,1,81
4109,Arena 22,Archers,Lost,0,105
4110,Arena 22,Archers,Lost,1,105
4111,Arena 22,Archers,Won,0,108
4112,Arena 22,Archers,Won,1,113
4113,Arena 22,Arrows,Lost,0,487
4114,Arena 22,Arrows,Lost,1,1250
4115,Arena 22,Arrows,Won,0,516
4116,Arena 22,Arrows,Won,1,1421
4117,Arena 22,Baby Dragon,Lost,0,602
4118,Arena 22,Baby Dragon,Lost,1,592
4119,Arena 22,Baby Dragon,Won,0,630
4120,Arena 22,Baby Dragon,Won,1,741
4121,Arena 22,Balloon,Lost,1,4
4122,Arena 22,Balloon,Won,1,5
4123,Arena 22,Bandit,Lost,0,196
4124,Arena 22,Bandit,Lost,1,297
4125,Arena 22,Bandit,Won,0,232
4126,Arena 22,Bandit,Won,1,329
4127,Arena 22,Barbarian Barrel,Lost,0,84
4128,Arena 22,Barbarian Barrel,Lost,1,188
4129,Arena 22,Barbarian Barrel,Won,0,94
4130,Arena 22,Barbarian Barrel,Won,1,233
4131,Arena 22,Bats,Lost,0,2715
4132,Arena 22,Bats,Lost,1,914
4133,Arena 22,Bats,Won,0,2885
4134,Arena 22,Bats,Won,1,1169
4135,Arena 22,Battle Healer,Lost,0,1089
4136,Arena 22,Battle Healer,Lost,1,43
4137,Arena 22,Battle Healer,Won,0,643
4138,Arena 22,Battle Healer,Won,1,53
4139,Arena 22,Battle Ram,Lost,0,996
4140,Arena 22,Battle Ram,Lost,1,230
4141,Arena 22,Battle Ram,Won,0,890
4142,Arena 22,Battle Ram,Won,1,301
4143,Arena 22,Bomb Tower,Lost,0,235
4144,Arena 22,Bomb Tower,Lost,1,68
4145,Arena 22,Bomb Tower,Won,0,294
4146,Arena 22,Bomb Tower,Won,1,84
4147,Arena 22,Boss Bandit,Lost,0,321
4148,Arena 22,Boss Bandit,Lost,1,405
4149,Arena 22,Boss Bandit,Won,0,359
4150,Arena 22,Boss Bandit,Won,1,473
4151,Arena 22,Bowler,Lost,0,585
4152,Arena 22,Bowler,Lost,1,267
4153,Arena 22,Bowler,Won,0,443
4154,Arena 22,Bowler,Won,1,219
4155,Arena 22,Cannon,Lost,0,2033
4156,Arena 22,Cannon,Lost,1,1300
4157,Arena 22,Cannon,Won,0,2391
4158,Arena 22,Cannon,Won,1,1505
4159,Arena 22,Clone,Lost,0,173
4160,Arena 22,Clone,Lost,1,95
4161,Arena 22,Clone,Won,0,162
4162,Arena 22,Clone,Won,1,125
4163,Arena 22,Dark Prince,Won,0,2
4164,Arena 22,Dart Goblin,Lost,0,1579
4165,Arena 22,Dart Goblin,Lost,1,1785
4166,Arena 22,Dart Goblin,Won,0,1957
4167,Arena 22,Dart Goblin,Won,1,2144
4168,Arena 22,Earthquake,Lost,0,103
4169,Arena 22,Earthquake,Lost,1,371
4170,Arena 22,Earthquake,Won,0,136
4171,Arena 22,Earthquake,Won,1,356
4172,Arena 22,Electro Giant,Won,1,1
4173,Arena 22,Electro Spirit,Lost,0,347
4174,Arena 22,Electro Spirit,Lost,1,532
4175,Arena 22,Electro Spirit,Won,0,340
4176,Arena 22,Electro Spirit,Won,1,532
4177,Arena 22,Electro Wizard,Lost,0,204
4178,Arena 22,Electro Wizard,Lost,1,538
4179,Arena 22,Electro Wizard,Won,0,247
4180,Arena 22,Electro Wizard,Won,1,646
4181,Arena 22,Elite Barbarians,Lost,0,425
4182,Arena 22,Elite Barbarians,Lost,1,709
4183,Arena 22,Elite Barbarians,Won,0,440
4184,Arena 22,Elite Barbarians,Won,1,617
4185,Arena 22,Elixir Collector,Lost,0,2
4186,Arena 22,Elixir Collector,Lost,1,7
4187,Arena 22,Elixir Collector,Won,1,7
4188,Arena 22,Executioner,Lost,0,956
4189,Arena 22,Executioner,Lost,1,675
4190,Arena 22,Executioner,Won,0,1154
4191,Arena 22,Executioner,Won,1,575
4192,Arena 22,Fire Spirit,Lost,0,126
4193,Arena 22,Fire Spirit,Lost,1,277
4194,Arena 22,Fire Spirit,Won,0,126
4195,Arena 22,Fire Spirit,Won,1,253
4196,Arena 22,Fireball,Lost,0,10
4197,Arena 22,Fireball,Lost,1,122
4198,Arena 22,Fireball,Won,0,7
4199,Arena 22,Fireball,Won,1,152
4200,Arena 22,Firecracker,Lost,0,1
4201,Arena 22,Firecracker,Lost,1,1
4202,Arena 22,Firecracker,Won,1,2
4203,Arena 22,Fisherman,Lost,0,187
4204,Arena 22,Fisherman,Lost,1,61
4205,Arena 22,Fisherman,Won,0,144
4206,Arena 22,Fisherman,Won,1,74
4207,Arena 22,Furnace,Lost,0,49
4208,Arena 22,Furnace,Lost,1,140
4209,Arena 22,Furnace,Won,0,48
4210,Arena 22,Furnace,Won,1,176
4211,Arena 22,Giant Skeleton,Lost,1,3
4212,Arena 22,Giant Skeleton,Won,1,3
4213,Arena 22,Giant Snowball,Lost,0,123
4214,Arena 22,Giant Snowball,Lost,1,515
4215,Arena 22,Giant Snowball,Won,0,149
4216,Arena 22,Giant Snowball,Won,1,506
4217,Arena 22,Goblin Barrel,Lost,1,10
4218,Arena 22,Goblin Barrel,Won,0,1
4219,Arena 22,Goblin Barrel,Won,1,13
4220,Arena 22,Goblin Cage,Lost,0,50
4221,Arena 22,Goblin Cage,Lost,1,422
4222,Arena 22,Goblin Cage,Won,0,49
4223,Arena 22,Goblin Cage,Won,1,356
4224,Arena 22,Goblin Curse,Lost,0,648
4225,Arena 22,Goblin Curse,Lost,1,39
4226,Arena 22,Goblin Curse,Won,0,451
4227,Arena 22,Goblin Curse,Won,1,28
4228,Arena 22,Goblin Demolisher,Won,0,1
4229,Arena 22,Goblin Drill,Lost,1,3
4230,Arena 22,Goblin Drill,Won,0,1
4231,Arena 22,Goblin Gang,Lost,0,3
4232,Arena 22,Goblin Gang,Lost,1,108
4233,Arena 22,Goblin Gang,Won,0,2
4234,Arena 22,Goblin Gang,Won,1,112
4235,Arena 22,Goblin Giant,Lost,0,5
4236,Arena 22,Goblin Giant,Lost,1,35
4237,Arena 22,Goblin Giant,Won,0,3
4238,Arena 22,Goblin Giant,Won,1,35
4239,Arena 22,Goblin Hut,Lost,0,531
4240,Arena 22,Goblin Hut,Lost,1,60
4241,Arena 22,Goblin Hut,Won,0,331
4242,Arena 22,Goblin Hut,Won,1,58
4243,Arena 22,Goblin Machine,Lost,0,14
4244,Arena 22,Goblin Machine,Lost,1,15
4245,Arena 22,Goblin Machine,Won,0,19
4246,Arena 22,Goblin Machine,Won,1,7
4247,Arena 22,Golden Knight,Lost,0,653
4248,Arena 22,Golden Knight,Lost,1,476
4249,Arena 22,Golden Knight,Won,0,651
4250,Arena 22,Golden Knight,Won,1,487
4251,Arena 22,Graveyard,Lost,0,736
4252,Arena 22,Graveyard,Lost,1,186
4253,Arena 22,Graveyard,Won,0,340
4254,Arena 22,Graveyard,Won,1,172
4255,Arena 22,Guards,Lost,0,643
4256,Arena 22,Guards,Lost,1,570
4257,Arena 22,Guards,Won,0,701
4258,Arena 22,Guards,Won,1,636
4259,Arena 22,Heal Spirit,Lost,0,16
4260,Arena 22,Heal Spirit,Lost,1,270
4261,Arena 22,Heal Spirit,Won,0,27
4262,Arena 22,Heal Spirit,Won,1,144
4263,Arena 22,Hog Rider,Lost,1,20
4264,Arena 22,Hog Rider,Won,1,24
4265,Arena 22,Hunter,Lost,0,568
4266,Arena 22,Hunter,Lost,1,1
4267,Arena 22,Hunter,Won,0,617
4268,Arena 22,Hunter,Won,1,3
4269,Arena 22,Ice Spirit,Lost,0,5
4270,Arena 22,Ice Spirit,Lost,1,7
4271,Arena 22,Ice Spirit,Won,0,5
4272,Arena 22,Ice Spirit,Won,1,3
4273,Arena 22,Ice Wizard,Lost,1,2
4274,Arena 22,Ice Wizard,Won,0,2
4275,Arena 22,Ice Wizard,Won,1,1
4276,Arena 22,Inferno Dragon,Lost,0,20
4277,Arena 22,Inferno Dragon,Lost,1,260
4278,Arena 22,Inferno Dragon,Won,0,22
4279,Arena 22,Inferno Dragon,Won,1,314
4280,Arena 22,Inferno Tower,Lost,1,10
4281,Arena 22,Inferno Tower,Won,1,2
4282,Arena 22,Knight,Lost,0,593
4283,Arena 22,Knight,Lost,1,1628
4284,Arena 22,Knight,Won,0,730
4285,Arena 22,Knight,Won,1,1840
4286,Arena 22,Lava Hound,Lost,0,10
4287,Arena 22,Lava Hound,Lost,1,250
4288,Arena 22,Lava Hound,Won,0,22
4289,Arena 22,Lava Hound,Won,1,117
4290,Arena 22,Lightning,Lost,0,919
4291,Arena 22,Lightning,Lost,1,484
4292,Arena 22,Lightning,Won,0,489
4293,Arena 22,Lightning,Won,1,287
4294,Arena 22,Little Prince,Lost,0,193
4295,Arena 22,Little Prince,Lost,1,174
4296,Arena 22,Little Prince,Won,0,215
4297,Arena 22,Little Prince,Won,1,235
4298,Arena 22,Lumberjack,Lost,0,9
4299,Arena 22,Lumberjack,Lost,1,230
4300,Arena 22,Lumberjack,Won,0,8
4301,Arena 22,Lumberjack,Won,1,120
4302,Arena 22,Mega Knight,Lost,0,24
4303,Arena 22,Mega Knight,Lost,1,15
4304,Arena 22,Mega Knight,Won,0,16
4305,Arena 22,Mega Knight,Won,1,9
4306,Arena 22,Mega Minion,Lost,1,2
4307,Arena 22,Mega Minion,Won,0,1
4308,Arena 22,Mega Minion,Won,1,1
4309,Arena 22,Mighty Miner,Lost,0,236
4310,Arena 22,Mighty Miner,Lost,1,239
4311,Arena 22,Mighty Miner,Won,0,247
4312,Arena 22,Mighty Miner,Won,1,263
4313,Arena 22,Miner,Lost,0,7
4314,Arena 22,Miner,Lost,1,77
4315,Arena 22,Miner,Won,0,11
4316,Arena 22,Miner,Won,1,78
4317,Arena 22,Mini P.E.K.K.A,Lost,0,1
4318,Arena 22,Mini P.E.K.K.A,Won,0,1
4319,Arena 22,Minion Horde,Lost,0,430
4320,Arena 22,Minion Horde,Lost,1,373
4321,Arena 22,Minion Horde,Won,0,477
4322,Arena 22,Minion Horde,Won,1,370
4323,Arena 22,Minions,Lost,0,2063
4324,Arena 22,Minions,Lost,1,258
4325,Arena 22,Minions,Won,0,2195
4326,Arena 22,Minions,Won,1,320
4327,Arena 22,Mirror,Lost,0,312
4328,Arena 22,Mirror,Lost,1,198
4329,Arena 22,Mirror,Won,0,350
4330,Arena 22,Mirror,Won,1,248
4331,Arena 22,Monk,Lost,0,151
4332,Arena 22,Monk,Lost,1,131
4333,Arena 22,Monk,Won,0,158
4334,Arena 22,Monk,Won,1,89
4335,Arena 22,Mortar,Lost,0,10
4336,Arena 22,Mortar,Lost,1,20
4337,Arena 22,Mortar,Won,0,9
4338,Arena 22,Mortar,Won,1,46
4339,Arena 22,Mother Witch,Lost,0,629
4340,Arena 22,Mother Witch,Lost,1,9
4341,Arena 22,Mother Witch,Won,0,484
4342,Arena 22,Mother Witch,Won,1,11
4343,Arena 22,Musketeer,Lost,0,173
4344,Arena 22,Musketeer,Lost,1,347
4345,Arena 22,Musketeer,Won,0,155
4346,Arena 22,Musketeer,Won,1,429
4347,Arena 22,P.E.K.K.A,Lost,0,944
4348,Arena 22,P.E.K.K.A,Lost,1,1828
4349,Arena 22,P.E.K.K.A,Won,0,1082
4350,Arena 22,P.E.K.K.A,Won,1,1608
4351,Arena 22,Phoenix,Lost,0,126
4352,Arena 22,Phoenix,Lost,1,8
4353,Arena 22,Phoenix,Won,0,81
4354,Arena 22,Phoenix,Won,1,10
4355,Arena 22,Poison,Lost,0,80
4356,Arena 22,Poison,Lost,1,600
4357,Arena 22,Poison,Won,0,123
4358,Arena 22,Poison,Won,1,393
4359,Arena 22,Prince,Lost,0,62
4360,Arena 22,Prince,Lost,1,277
4361,Arena 22,Prince,Won,0,73
4362,Arena 22,Prince,Won,1,312
4363,Arena 22,Princess,Won,1,1
4364,Arena 22,Rage,Won,1,5
4365,Arena 22,Ram Rider,Lost,0,1274
4366,Arena 22,Ram Rider,Lost,1,138
4367,Arena 22,Ram Rider,Won,0,1203
4368,Arena 22,Ram Rider,Won,1,147
4369,Arena 22,Rascals,Lost,0,17
4370,Arena 22,Rascals,Lost,1,14
4371,Arena 22,Rascals,Won,0,28
4372,Arena 22,Rascals,Won,1,25
4373,Arena 22,Rocket,Lost,0,1122
4374,Arena 22,Rocket,Lost,1,368
4375,Arena 22,Rocket,Won,0,1203
4376,Arena 22,Rocket,Won,1,359
4377,Arena 22,Royal Delivery,Lost,0,58
4378,Arena 22,Royal Delivery,Lost,1,151
4379,Arena 22,Royal Delivery,Won,0,67
4380,Arena 22,Royal Delivery,Won,1,133
4381,Arena 22,Royal Ghost,Lost,0,24
4382,Arena 22,Royal Ghost,Lost,1,47
4383,Arena 22,Royal Ghost,Won,0,28
4384,Arena 22,Royal Ghost,Won,1,55
4385,Arena 22,Royal Giant,Lost,0,35
4386,Arena 22,Royal Giant,Lost,1,123
4387,Arena 22,Royal Giant,Won,0,29
4388,Arena 22,Royal Giant,Won,1,123
4389,Arena 22,Royal Hogs,Lost,1,4
4390,Arena 22,Royal Hogs,Won,1,5
4391,Arena 22,Royal Recruits,Lost,0,30
4392,Arena 22,Royal Recruits,Lost,1,14
4393,Arena 22,Royal Recruits,Won,0,54
4394,Arena 22,Royal Recruits,Won,1,22
4395,Arena 22,Rune Giant,Lost,0,3
4396,Arena 22,Rune Giant,Lost,1,1
4397,Arena 22,Rune Giant,Won,0,1
4398,Arena 22,Rune Giant,Won,1,12
4399,Arena 22,Skeleton Army,Lost,0,81
4400,Arena 22,Skeleton Army,Lost,1,676
4401,Arena 22,Skeleton Army,Won,0,106
4402,Arena 22,Skeleton Army,Won,1,815
4403,Arena 22,Skeleton Barrel,Lost,0,34
4404,Arena 22,Skeleton Barrel,Lost,1,180
4405,Arena 22,Skeleton Barrel,Won,0,32
4406,Arena 22,Skeleton Barrel,Won,1,191
4407,Arena 22,Skeleton Dragons,Lost,0,342
4408,Arena 22,Skeleton Dragons,Lost,1,180
4409,Arena 22,Skeleton Dragons,Won,0,203
4410,Arena 22,Skeleton Dragons,Won,1,149
4411,Arena 22,Skeleton King,Lost,0,250
4412,Arena 22,Skeleton King,Lost,1,125
4413,Arena 22,Skeleton King,Won,0,305
4414,Arena 22,Skeleton King,Won,1,125
4415,Arena 22,Skeletons,Lost,0,5520
